,location,dates,license,description,tags,views,comments
2618,"Whistler, Canada",2021-07-21 17:55:36,1.0,"The Whistler Children’s Festival is all about inspiring young artists, encouraging imagination, and fostering creative expression; but most importantly it’s all about having FUN – unplugged!

Stepen Vogler playing music at the Imagination Unplugged Arts Party at Maury Young Arts Centre, Whistler.

Photo: Oisin McHugh","['oisin', 'mchugh', 'canada', 'whistler', 'hiking', 'film', 'portraits', 'landscapes', 'PR', 'commercial', 'ireland', 'photographer', 'photography']",64.0,0.0
2619,,2021-07-27 12:13:42,1.0,"UNESCO incluye Asentamientos y Momificación Artificial de la Cultura Chinchorro en la Lista de Patrimonio Mundial
Fotos: Mario Ruiz",[],78.0,0.0
2620,"Chicago, USA",2021-07-24 16:51:00,1.0,"<a href=""https://en.wikipedia.org/wiki/Filmation"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Filmation</a>","['filmation', 'logo', 'depression press', 'animation studio']",2056.0,0.0
2621,,2021-07-25 14:27:54,1.0,,[],7.0,0.0
2622,"Casselman, Ontario, Canada",2021-07-23 15:51:33,1.0,Talken on my ride to Chestervill and back,"['Church', 'Chesterville']",28.0,0.0
2623,,2021-07-24 07:21:33,1.0,Xavier Marti,[],12.0,0.0
2624,,2020-04-23 19:41:58,1.0,,[],30.0,0.0
2625,,2021-07-17 09:09:54,1.0,Estudiantes de grado y posgrado de la Modalidad Presencial y el personal docente y administrativo de la UTPL fueron inoculados contra la covid-19. ,[],108.0,0.0
2626,,2021-07-17 14:47:01,1.0,"Sistema multimedia del BMW 330e. Lugar: Pocitos, Montevideo. Producción: Autoblog y Diego Olivera (oliverafotografo.com.uy).","['Pruebas', 'BMW']",21.0,0.0
2627,,2021-07-14 17:38:51,1.0,,[],85.0,0.0
2628,"Derbyshire,  UK",2019-02-02 11:41:33,1.0,Had lovely dream last night,"['HOT', 'dream', 'POV']",3218.0,5.0
2629,"Toronto, Canada",2021-06-13 13:16:36,1.0,,[],5.0,0.0
2630,,2021-07-20 14:33:19,1.0,,"['Cinque Terre', 'Italy', 'Italia']",440.0,1.0
2631,,2021-07-20 09:03:05,1.0,,[],2.0,0.0
2632,,2021-07-16 23:28:30,1.0,,[],10.0,0.0
2633,,2021-07-19 12:51:41,1.0,,[],13.0,0.0
2634,"Zuerich, Switzerland",2021-07-18 16:32:10,1.0,Samsung Galaxy A52 4G Snapshot ,"['Samsung', 'A52', '4G', 'Snapshot', 'Galaxy', 'Android']",1291.0,0.0
2635,,2021-07-18 01:26:32,1.0,"Sculpted by Shane Foulkes
Painted by Martin Garratt for Urzeitshop","['1:10', 'martin', 'garratt', 'shane', 'foulkes', 'urzeitshop', 'diorama', 'resin', 'model', 'figure', 'statue', 'cenozoic', 'prehistoric', 'Arctodus', 'short', 'faced', 'bear', 'Clovis', 'hunter', 'exclusive']",202.0,0.0
2636,,2021-07-14 14:23:14,1.0,"Madre de Deus - Museu Nacional do Azulejo.
Musée des azulejos","['Europe', 'Portugal', 'Lisbonne', 'Lisboa', 'Hukalo', 'Valérie Hukalo', 'azulejo']",120.0,0.0
2637,,2021-07-16 11:57:36,1.0,,"['Alexander Stadium', 'Birmingham City Council', 'Birmingham 2022', 'Perry Barr', 'Perry Barr Regeneration', 'PB2040']",396.0,0.0
2638,,2021-06-30 10:42:21,1.0,30/06/21,[],33.0,0.0
2639,,2021-07-13 11:30:21,1.0,                               ,[],143.0,0.0
2640,,2021-07-14 11:44:24,1.0,,"['Jewish Ghetto', 'Street Food Tour', 'Rome', 'Italy', 'Italia', 'Roma']",31.0,0.0
2641,"Washington, DC",2021-07-03 19:54:17,1.0,"Georgetown, DC","['WashingtonDC', 'NorthwestDC', 'NWDC', 'Georgetown', 'GeorgetownWaterfront', 'GeorgetownDC', 'PotomacRiver', 'C&OCanal', 'C&OCanalTowpath', 'nature', 'sunset']",184.0,0.0
2642,,2021-06-19 18:25:40,1.0,,"['attività', 'location', 'gruppo']",47.0,0.0
2643,"Groningen, The Netherlands",2021-07-12 13:57:55,1.0,Certificaat uitreiking,[],95.0,0.0
2644,"Ypsilanti, Michigan, USA",2021-07-10 18:23:21,1.0,"Pictures from Abigail and Patrick's wedding on Saturday July 10th, 2021.  Abigail and Patrick were married on a beautiful summer day in the Medford Pavilion at County Farm Park in Ann Arbor.  Congratulations to the young couple!","['Wedding', 'Ann Arbor', 'Michigan', 'Parks', 'County Farm Park', 'Medford Pavilion', 'Wedding2021', 'Abigail and Patrick', 'AbigailPatrick2021', 'Family', 'Celebration', 'Summer', 'Marriage', 'Ceremony', 'Outdoor Wedding', 'Summer Wedding', 'County Farm Park Wedding']",61.0,0.0
2645,,2021-05-12 17:21:21,1.0,Auftaktveranstaltung zum Beginn der NaturFreunde-Friedenswanderung &quot;Frieden in Bewegung&quot; von Hannover bis zum Bodensee.,"['Friedensbewegung', 'Frieden', 'Frieden geht!', 'Frieden in Bewegung', 'Antimilitarismus', 'antimil', 'Rüstung', 'Rüstungsexport', 'rüstungsindustrie', 'rüstungslobby', 'Rüstungsproduktion', 'Rüstungsexporte', 'ABRÜSTEN STATT AUFRÜSTEN', 'Atomwaffen', 'Atomwaffen abschaffen!', 'atomwaffenfrei jetzt!', 'Atomwaffenverbotsvertrag', 'Entspannungspolitik', 'Demo', 'Demonstration', 'NaturFreunde', 'naturefriends', 'Hannover', 'DFG-VK', 'LINKE', 'Aktion Aufschrei', 'PACE']",102.0,0.0
2646,,2021-07-11 18:26:48,1.0,,"['Rome', 'Roma', 'Italy', 'Italia']",23.0,0.0
2647,,2021-07-10 22:59:14,1.0,"Premier Violeta Bermúdez, junto al Ministro de Salud, Óscar Ugarte, supervisan el funcionamiento del vacunatón contra la Covid -19 en el distrito de Barranco",[],300.0,0.0
2648,,2021-07-17 17:35:38,1.0,,[],60.0,0.0
2649,"Bologna, Italy",2021-06-04 20:31:00,1.0,,"['Mantova', 'Lombardia', 'Iraq']",35.0,0.0
2650,,2021-08-07 18:53:50,1.0,,[],127.0,0.0
2651,,2021-08-01 12:07:38,1.0,,[],920.0,0.0
2652,"Redvale, New Zealand",2021-06-30 15:06:48,1.0,"Hamilton Gardens, Hamilton, New Zealand","['Blue', 'essjaynz', '2021', 'Hamilton', 'Gardens', 'New Zealand']",22.0,0.0
2653,USA,2021-10-12 15:06:48,1.0,Woodbridge Sandhill Crane Reserve,[],18.0,1.0
2654,Austin,2021-10-13 13:23:26,1.0,,[],37.0,0.0
2655,"PORTSMOUTH, United Kingdom",2019-07-10 15:00:31,1.0,,"['Hover Travel', 'Southsea', 'hovercraft']",37.0,0.0
2656,,2021-10-16 00:01:08,1.0,,"['Cittadella del Rugby', 'Valorugby Emilia', 'Parma', 'Stadio Lanfranchi', 'Top10', 'Transvecta Calvisano', 'Campionato', 'Rugby', '16.10.21', 'Peroni Top10', '21/22', '26 a 27']",77.0,0.0
2657,,2021-09-28 22:52:26,1.0, Mens Soccer vs Centennuial Sept 29 2021,"['Soccer', 'Durham', 'Durham_Lords']",83.0,0.0
2658,,2021-08-28 14:25:50,1.0,At our rental house in Greenport.,"['Long Island', 'August 2021', 'Everett', '2021', 'Kaela', 'Greenport', 'North Fork', 'AF-S DX Zoom-Nikkor 17-55mm f/2.8G IF-ED']",393.0,0.0
2659,"Oakville, ON, Canada",2021-10-02 16:46:10,1.0,,[],66.0,0.0
2660,,2021-10-16 14:41:48,1.0,"<a href=""http://www.oxonraces.com/photos/download.php?myidlc=2021-10-16-oxford&amp;frameid=2848"" rel=""noreferrer nofollow"">Click here if you wish to download a hi-res version of this photo</a>. If you put a photo somewhere public, please add the credit <em>Photo by Barry Cornelius</em>.  <a href=""http://www.oxonraces.com/photos/2021-10-16-oxford/"" rel=""noreferrer nofollow"">Click here for more photos of the 2021 Chiltern XC League Match 1 - Oxford</a>.","['2021', 'Chiltern XC League Match 1 - Oxford', 'Oxford', 'JSV Men point J second lap', 'Barry Cornelius', 'oxonraces']",91.0,0.0
2661,Catalunya,2021-10-16 20:48:02,1.0,,[],96.0,0.0
2662,,2021-10-16 11:59:24,1.0,"16 октября 2021, IX Фаддевские образовательные чтения (Старица) | 16 October 2021, IX Thaddaeus Educational Readings (Staritsa)",[],55.0,0.0
2663,,2021-10-10 17:07:16,1.0,"St. Mary's County
","['St', ""Mary's"", 'County', 'Maryland']",19.0,0.0
2664,,2021-10-09 15:44:58,1.0,"St. Mary's County
","['St', ""Mary's"", 'County', 'Maryland']",17.0,0.0
2665,,2021-09-23 12:12:32,1.0,"Braeside Park, Braeside, City of Kingston, Melbourne, Victoria, Australia",[],18.0,0.0
2666,,2021-10-15 13:47:07,1.0,,[],477.0,0.0
2667,,2021-10-15 13:12:19,1.0,HR22 : le col entre Punta Cumpuledda et Calanca Murata,"['Carciara', 'Brèche du Carciara', ""Brèche du Carciara d'Aragali"", 'brèche', 'HR21', 'HR22', 'caseddi', 'caseddu', ""caseddi d'Aragali"", 'Cumpuleddu', 'Tafonu di u Cumpuleddu', 'Punta Cumpuledda', 'Calanca Murata', 'Punta Caletta', 'Frassiccia', 'cascade de Frassiccia', 'Velacu']",15.0,0.0
2668,Russia,2021-10-10 12:59:19,1.0,                               ,"['stadium', 'architecture', 'yerevan', 'ереван']",39.0,0.0
2669,,2021-10-14 11:55:11,1.0,"14 октября 2021, Торжественный акт / 14 October 2021, The ceremonial act",[],428.0,0.0
2670,,2021-10-07 14:31:08,1.0,,[],22.0,0.0
2671,,2021-10-07 15:42:04,1.0,,[],23.0,0.0
2672,,2021-10-07 16:46:39,1.0,,[],26.0,0.0
2673,"Peninsula de Osa, Puerto Jimenez, Costa Rica",2021-10-14 15:28:01,1.0,,"['cantarrana', 'restauración']",13.0,0.0
2674,USA,2021-04-04 16:35:08,1.0,,"['Easter', 'holiday', 'spring', 'family tradition', 'tradition', 'cooper', 'andrew', 'jim']",15.0,0.0
2675,Osnabrück,2021-10-10 11:12:00,1.0,,[],155.0,0.0
2676,,2021-10-14 09:53:21,1.0,"14 October 2021, 146th Plenary Session of the European Committee of the Regions
Belgium - Brussels - October 2021
© European Union / Patrick Mascart

Dirk WEDEL, State Secretary, Ministry of Justice, of the Land of North Rhine-Westphalia",[],115.0,0.0
2677,"Peninsula de Osa, Puerto Jimenez, Costa Rica",2021-10-13 09:40:49,1.0,,['finca taboga'],11.0,0.0
2678,"Prato, Italia",2021-10-10 12:14:22,1.0,,"['jeff', 'koons', 'jeff koons', 'exhibit', 'exhibition', 'art', 'modern art', 'palazzo strozzi', 'firenze', 'florence', 'shine', 'palazzo', 'strozzi', 'italy', 'tuscany', 'valentina ceccatelli', 'valentina', 'ceccatelli', '2021', 'street photography', 'city life', 'street photographer', 'city', 'street', 'life']",67.0,0.0
2679,,2021-10-12 17:29:03,1.0,,['Bleu'],136.0,0.0
2680,"14612, Germany",2021-10-12 15:05:22,1.0,"Spandau Bulldogs vs. Dresden Monarchs
B-Jugend
10.10.2021
Endstand 14:00","['Spandau Bulldogs', 'Spandau', 'Berlin', 'Hauptstadtfootball', 'American Football', 'DresdenMonarchs', '11erTackle', 'Helmut Schleussener Stadion', 'B-Jugend', 'whateverittakes']",229.0,0.0
2681,"14612, Germany",2021-10-12 15:04:41,1.0,"Spandau Bulldogs vs. Dresden Monarchs
B-Jugend
10.10.2021
Endstand 14:00","['Spandau Bulldogs', 'Spandau', 'Berlin', 'Hauptstadtfootball', 'American Football', 'DresdenMonarchs', '11erTackle', 'Helmut Schleussener Stadion', 'B-Jugend', 'whateverittakes']",221.0,0.0
2682,,2021-10-11 12:19:33,1.0,          ,"['Switzerland', 'Suisse', 'Schweiz', 'Autumn', 'Vaud', 'Nyon', 'Lac Léman', 'boat', 'reflection']",33.0,0.0
2683,,2021-05-17 14:03:10,1.0,,[],13.0,0.0
2684,,2021-10-11 07:10:40,1.0,,[],56.0,0.0
2685,"PORTSMOUTH, United Kingdom",2019-11-09 13:37:29,1.0,Park Güell,"['Barcelona', 'Park Güell', 'Barcelona Province', 'Spain']",17.0,0.0
2686,,2021-10-09 10:11:23,1.0,,[],1.0,0.0
2687,"Berlin, Germany",2021-10-07 09:42:34,1.0,A lazy fur seal playing and relaxing in Cape Town.,"['brown seal', 'seal upside down', 'seal playing', 'ocean seal']",149.0,0.0
2688,Argentina,2021-10-06 22:09:27,1.0,,[],25.0,0.0
2689,,2021-10-08 00:58:58,1.0,,[],10.0,0.0
2690,,2020-05-26 19:44:12,1.0,,[],18.0,0.0
2691,,2021-10-08 00:38:12,1.0,,[],11.0,0.0
2692,"New Bern, NC, United States",2021-10-06 18:02:32,1.0,,[],38.0,0.0
2693,"Saga, Japan",2021-10-07 17:38:31,1.0,,"['佐賀市市民活動プラザ', '佐賀', 'NPO', 'NGO', 'Intermediary']",4.0,0.0
2694,"TAINA, TAIWAN",2021-09-07 18:21:45,1.0,,"['food', 'Cuisine']",512.0,0.0
2695,,2021-10-01 19:59:47,1.0,,[],11.0,0.0
2696,,2021-09-24 15:58:09,1.0, Womens Fastball vs Seneca Sept 25 2021,"['Durham', 'Durham_Lords', 'Fastball']",71.0,0.0
2697,,2021-02-26 16:19:56,1.0,,"['woodinville', 'Anthony', 'Tony', 'angie', 'angela']",39.0,0.0
2698,,2021-10-03 12:50:30,1.0,,[],50.0,0.0
2699,Russia,2021-10-05 11:37:04,1.0,,[],155.0,0.0
2700,"Austin, USA",2021-04-17 21:49:44,1.0,"Portland, OR","['Jim Nix', 'Portland', 'Oregon', 'night', 'cityscape', 'street scene']",678.0,2.0
2701,,2021-10-01 12:15:51,1.0,"Consola central del Chery Tiggo 8 Pro. Lugar: Pocitos, Montevideo. Producción: Autoblog y Diego Olivera (oliverafotografo.com.uy).","['Contacto', 'Chery']",38.0,0.0
2702,Taipei,2021-09-25 13:21:19,1.0,,"['lady', 'portrait', 'beauty', 'lovely']",582.0,0.0
2703,"Wien, Österreich",2021-10-02 15:29:41,1.0,,[],79.0,0.0
2704,USA,2020-04-24 15:50:19,1.0,,"['osceola', 'wisconsin', 'wi', 'osceola falls', 'hike', 'hiking', 'walk', 'walking', 'exercise', 'physical education', 'phy ed', 'homeschool', 'homeschooling', 'education', 'nature', 'nature walk', 'st. croix river', 'river', 'bridge', 'scenic riverway', 'scenic', 'peaceful', 'calm', 'clouds', 'reflection', 'olivia', 'camera', 'taking photographs', 'taking pictures', 'rock', 'boulder']",82.0,0.0
2705,Spain,2021-09-30 19:07:16,1.0,"A lo largo de los últimos años, la nave 17, la nave de Intermediae, ha sido un espacio en el que se ha invitado a operar a diferentes artistas y arquitectos. En diálogo con la arquitectura que la contiene, el edificio histórico del antiguo Matadero de Legazpi, surge esta nueva pieza, La hoja, de la mano de  FAHR 021.3.  El prototipo de esta pieza se diseñó originalmente con vocación efímera para el espacio público, para la calle, ahora, la intervención adquiere mayor dimensión y se plantea como un experimento abierto, una propuesta sin instrucciones de uso en el contexto del centro de creación.

La hoja es uno de esos espacios inclusivos, espacios de calma y belleza, no productivos, que fomentan lo colectivo y lo relacional, que forman parte de lo común. Es un lugar donde estar, donde programar, donde cada quién puede escribir su pequeña historia mediante una experiencia, aunque sea breve. La simplicidad de las líneas, el casi-vacío, lo ligero y ecológico, lo no normatizado. Es un espacio-taller, pensado para un público amplio y heterogéneo, que va completando su diseño a partir de la vivencia y usos diversos y libres. A la búsqueda de la sorpresa, la bienvenida, con el gesto de una mano abierta. Para la acción y la convivencia de muchas cosas de diferente índole que ocurren en este plano iluminado, en este lugar.

Se vislumbra en el momento actual un cierto escenario de agotamiento, en un tipo de propuestas que se sitúan en los espacios intersticiales entre la arquitectura y el diseño, entre el arte y la arquitectura, el urbanismo y el activismo: acciones, pilotos, ensayos, prototipos. Que por unos motivo u otros, no se convierten en experiencias de mayor calado. Las estructuras en las que pretenden actuar, son pesadas, y la inercia es enorme, de modo que no se ven afectadas. Una nueva mirada sobre la ambición y la vocación del arte no acaba de encontrar el consenso suficiente como para estabilizar sus conceptos básicos, sus metodologías, y sus estéticas. O eso parece. Desde lo convencional y establecido, estas propuestas se leen como escenografías. La idea de la representación en arte permanece intacta, desde este punto de vista.

Pues bien. Otra vez y de otro modo. La hoja es insistir en la posibilidad de pensar tozuda pero sensiblemente el espacio público como un lugar en el que encontrarse. El espacio de la cultura como un lugar no acabado, no conclusivo, no enteramente determinado, en el que siempre falta alguien, algo. Y en esta ocasión, escenificar la apertura, convertirse en un hueco en el que quepan otros. Un teatro cóncavo. En la irrelevancia de lo lúdico o en el tiempo de lo irrelevante pasa algo que nos vincula y nos relaciona.","['Estudio Perplejo', 'Madrid Cultura', 'Ayutamiento de Madrid', 'Madrid Destino']",79.0,0.0
2706,,2021-09-26 11:23:01,1.0,"26 de setembre de 2021
Circuit urbà
Fotografia: Sergi Ramos","['El Prat de LLobregat', 'El Prat', 'El Prat Esports', 'Esports', '40a Cursa Popular', 'CEM Sagnier', 'Atletisme', 'Festa Major 2021']",106.0,0.0
2707,,2021-09-26 09:51:26,1.0,"26 de setembre de 2021
Circuit urbà
Fotografia: Sergi Ramos","['El Prat de LLobregat', 'El Prat', 'El Prat Esports', 'Esports', '40a Cursa Popular', 'CEM Sagnier', 'Atletisme', 'Festa Major 2021']",115.0,0.0
2708,,2021-09-29 20:32:05,1.0,"29/09/2021. València OCCC.
Festa Estellés 2021.
–Lectura de poemes
–Connexió València, Barcelona, Palma, Perpinyà i Brussel·les
–Actuació de la Coral del Micalet
Foto: PRATS i CAMPS",[],107.0,0.0
2709,,2015-03-26 09:03:55,1.0,"<a href=""http://www.dmitryryzhkov.com"" rel=""noreferrer nofollow"">www.dmitryryzhkov.com</a>","['street', 'life', 'moscow', 'russia', 'human', 'monochrome', 'reportage', 'social', 'public', 'urban', 'city', 'photojournalism', 'street photography', 'documentary', 'people', 'bw', 'terminal', 'station', 'dmitry ryzhkov', 'black and white', 'everyday', 'candid', 'stranger']",1233.0,2.0
2710,,2021-09-30 10:26:31,1.0,,[],254.0,0.0
2711,,2008-04-27 12:19:21,1.0,,"['Square Format', 'Tessin', 'Ticino', 'TI', 'Svizzera', 'Switzerland', 'Schweiz', 'Suisse']",61.0,0.0
2712,,2021-09-28 05:35:10,1.0,,[],66.0,0.0
2713,,2021-08-30 08:43:21,1.0,"蘭嶼的長角象鼻蟲科/Anthribidae of Lanyu Island, Taiwan. ",[],59.0,0.0
2714,,2021-09-27 11:10:35,1.0,"The shorthair female «Tosca du Grand St. Bernard» and the shorthair male «Eron au Moulin de Tallans» became parents of 1 female and 3 male puppies on 13 August 2021. (c 5 weeks ago). Puppies are named Isabella, Iron, Irok and Innsbruck. ","['Switzerland', 'Suisse', 'Schweiz', 'Autumn', 'Valais', 'Martigny', 'animal', 'dog', 'St. Bernard', 'Barryland', 'puppy']",81.0,0.0
2715,USA,2020-01-09 15:03:20,1.0,,"['pottery class', 'pottery', 'ann', 'me', 'creative', 'creativity', 'art', 'hand building', 'building by hand', 'coil', 'coil work', 'coil vase', 'vase', 'white bear center for the arts', 'wbca', 'work in progress', 'wip']",61.0,0.0
2716,"Barcelona, España",2021-09-24 22:08:49,1.0,,[],51.0,0.0
2717,,2021-09-26 15:23:00,1.0,                               ,[],5828.0,1.0
2718,,2021-09-26 10:09:25,1.0,"25-26 сентября 2020, Воскресение Cловущее. Воскресенский кафедральный собор (Тверь) | 25-26 September 2021, Celebration of the Autumn Easter. Cathedral of the Resurrection of Christ (Tver)",[],128.0,0.0
2719,"Ypsilanti, Michigan, USA",2021-09-25 12:53:09,1.0,"Runyon and I visited the beautiful North Bay Park on Ford Lake in Ypsilanti Township (1001 Huron St, Ypsilanti, MI 48197) on an early Fall - Saturday September 25th, 2021.  Only a few minutes from my home - great place for birds of all kinds for sure.  I cannot wait to get back here.","['North Bay Park', 'Ypsilanti', 'Ypsilanti Township', 'Washtenaw County', 'Ypsilanti Township Parks', 'Forest', 'Parks', 'Township Parks', 'Washtenaw County Parks', 'Trails', 'Path', 'Boardwalk', 'Trees', 'Green', 'Summer', 'Michigan', 'NorthBayPark09252021', 'Birds', 'Water', 'Lakes', 'Ford Lake', 'Huron River Watershed', 'Ford Lake Ypsilanti', 'Dogs', 'Pets', 'Runyon09252021', 'Dog', 'Catahoula', 'Catahoula Mix', 'Catahoula Leopard Mix']",40.0,0.0
2720,"Hsinchu, Taiwan",2021-09-14 13:03:52,1.0,,[],7.0,0.0
2721,,2021-09-20 13:39:25,1.0,Photo by Grace Harder,[],214.0,0.0
2722,,2021-08-16 11:19:14,1.0,,[],793.0,0.0
2723,"Oxford, UK",2013-05-20 16:57:49,1.0,"Cuzco, Peru","['blocks', 'Inca', 'Peru', 'Cuzco', 'wall']",250.0,0.0
2724,,2021-09-21 10:07:12,1.0,,[],99.0,0.0
2725,Marburg,2021-09-18 16:54:37,1.0,,['Schwalbach'],217.0,0.0
2726,,2021-09-21 11:08:38,1.0,dig,[],648.0,2.0
2727,"Ypsilanti, Michigan, USA",2021-09-20 15:13:10,1.0,"Fox squirrels enjoying the University of Michigan campus towards the very end of Summer.   Pictures from Ann Arbor on a few quick walks through campus on a warm late Summer day - Monday September 20th, 2021.  Wishing you joy and health wherever you are.  ","['Go Blue Squirrels', 'Squirrels', 'Fox Squirrels', 'Eastern Fox Squirrels', 'Michigan Fox Squirrels', 'University of Michigan Fox Squirrels', 'Ann Arbor', 'Michigan', 'Animal', 'Campus', 'University of Michigan', 'UMSquirrels09202021', 'UMSquirrels2021', 'Summer', 'Eating', 'Peanuts', 'September_UMSquirrel', 'UMSquirrel']",9.0,0.0
2728,,2021-09-19 13:31:15,1.0,,[],23.0,0.0
2729,"Birmingham, United Kingdom",2021-08-25 13:26:25,1.0,"The visit to <a href=""https://en.wikipedia.org/wiki/Clovelly"" rel=""noreferrer nofollow"">Clovelly</a> Village in North Devon.


<b>Clovelly</b> (/kləˈvɛli/) is a harbour village in the Torridge district of Devon, England. Its steep pedestrianised cobbled main street, traditional architecture, donkeys and views over the Bristol Channel attract numerous tourists. At the 2011 census, the parish population was 443, which was 50 fewer than ten years previously. The ward of Clovelly Bay includes the island of Lundy.

An entrance fee is charged to enter the village via a village visitor centre which also charges for parking, entrance to two museums, Clovelly Court gardens, and an audiovisual history guide.

The South West Coast Path National Trail runs from the top of the village. The village is privately owned, by John Rous as of March 2021; he inherited in 1983. The village &quot;has mainly been in the Hamlyn family since 1738&quot;, and he is of that line.


Heading down the cobbled road, on the Clovelly High Street.

At certain points was stunning views of the sea and coastline, part of the Bristol Channel.


You can also stop at an area called Mount Pleasant, with a memorial and spectacular views","['Clovelly', 'Torridge', 'Devon', 'England', 'United Kingdom', 'Great Britain', 'cobbled main street', 'harbour village', 'Bristol Channel', 'South West Coast Path', 'Clovelly Village', 'High St', 'High St, Clovelly', 'Clovelly High Street', 'Mount Pleasant', 'Peace Park']",60.0,0.0
